img,differences,change
train_230_aug_0.jpg,"[0.00010793982073664665, 7.656766683794558e-06, 5.126086762174964e-06, 3.402470611035824e-06, 6.517715519294143e-06, 3.5963719710707664e-05, 0.00012951681856065989, 0.0005001630634069443, 5.4385047405958176e-05, 2.1122905309312046e-06, 8.660339517518878e-06, 2.6809575501829386e-06, 7.3943083407357335e-06, 1.6631209291517735e-05, 1.2975760910194367e-07, 1.2863412848673761e-05, 0.000166833633556962, 2.2056156012695283e-06, 1.5772002370795235e-06, 0.0004566134884953499, 0.0002885162830352783, 1.114067345042713e-06, 1.4927631127648056e-05, 1.4943914720788598e-05, 0.00012819236144423485, 1.3536497135646641e-05, 0.0028639528900384903, 6.237998604774475e-05, 8.229538798332214e-05, 0.004940032958984375, 0.0010993797332048416, 9.929074440151453e-05]",0
train_231_aug_0.jpg,"[0.00029748352244496346, 1.0000119800679386e-05, 8.66350601427257e-05, 0.00020771566778421402, 0.0020900219678878784, 3.96000687032938e-05, 0.0006028111092746258, 2.6880617951974273e-05, 0.0007138010114431381, 0.007924064993858337, 0.00043779797852039337, 1.129484735429287e-05, 0.000855274498462677, 0.013301104307174683, 5.422043614089489e-07, 0.00014564243610948324, 0.0007634051144123077, 1.678072294453159e-05, 7.629574974998832e-05, 0.003671497106552124, 0.000734252855181694, 6.15749740973115e-06, 9.88108804449439e-05, 0.0007891329005360603, 0.0002472167834639549, 5.604350008070469e-06, 0.0017801709473133087, 8.711894042789936e-05, 0.0005527609027922153, 0.021700799465179443, 8.436944335699081e-05, 0.00011029094457626343]",0
train_232_aug_0.jpg,"[0.0002675214782357216, 1.544278347864747e-06, 0.0002921441337093711, 0.0011885929852724075, 0.00018159393221139908, 5.1004113629460335e-05, 8.247478399425745e-05, 3.932946128770709e-06, 0.02450847625732422, 0.00043285731226205826, 0.0021217167377471924, 0.000174378277733922, 0.0021042227745056152, 0.0012288689613342285, 8.20393324829638e-06, 0.0008631064556539059, 0.0013763457536697388, 2.7959351427853107e-05, 0.00014841847587376833, 0.014551885426044464, 0.00033641327172517776, 6.777154339943081e-07, 1.4864257536828518e-05, 5.8650257415138185e-06, 0.00011807214468717575, 8.502756827510893e-05, 0.00026976969093084335, 5.784793756902218e-05, 1.822994090616703e-05, 0.0009575504809617996, 0.0018606185913085938, 0.002589873969554901]",0
train_233_aug_0.jpg,"[4.048459231853485e-05, 3.1807576306164265e-05, 0.00024577416479587555, 0.00018740585073828697, 9.628105908632278e-05, 1.6475532902404666e-06, 4.121626261621714e-06, 6.258487701416016e-07, 0.007825732231140137, 3.792752977460623e-05, 0.00010907533578574657, 8.066627196967602e-05, 0.0001024072989821434, 0.0004106289707124233, 1.2445379979908466e-06, 0.0004412834532558918, 0.00015233643352985382, 1.5181198250502348e-05, 0.00064063910394907, 0.01003226637840271, 0.000558050349354744, 9.313625923823565e-07, 0.0001798807643353939, 1.1256663128733635e-05, 3.710284363478422e-05, 3.6476762033998966e-05, 0.0010120011866092682, 0.00029013538733124733, 1.851562410593033e-05, 0.0012439601123332977, 0.0008618272840976715, 0.0029106512665748596]",0
train_234_aug_0.jpg,"[2.2487947717309e-06, 3.5570483305491507e-06, 5.1885610446333885e-05, 0.0007421793416142464, 0.0002807648852467537, 5.909183528274298e-05, 1.7508456949144602e-05, 2.521279384382069e-06, 0.002557799220085144, 2.8692185878753662e-05, 0.00029100384563207626, 1.7608152120374143e-05, 0.0007002651691436768, 0.01317480206489563, 1.1305099178571254e-05, 0.00024424726143479347, 0.001125546172261238, 1.3348428183235228e-05, 0.0001570349559187889, 0.012773275375366211, 0.0005342587828636169, 8.053597412072122e-06, 2.908613532781601e-05, 2.1511019440367818e-05, 1.3035722076892853e-05, 2.469198079779744e-06, 9.328965097665787e-05, 8.222449105232954e-05, 2.3890752345323563e-06, 0.0026147011667490005, 9.965943172574043e-05, 0.0027407705783843994]",0
train_235_aug_0.jpg,"[4.876649472862482e-05, 1.5262630768120289e-06, 2.294289879500866e-05, 0.001210130751132965, 0.0004504173994064331, 0.00018218671903014183, 3.971171099692583e-05, 4.3015461415052414e-07, 0.003919333219528198, 0.0020809024572372437, 0.0006592627614736557, 3.388908226042986e-06, 0.0030227676033973694, 0.0013892203569412231, 8.549395715817809e-07, 0.00019508926197886467, 0.00047034723684191704, 7.639828254468739e-06, 0.0005637602880597115, 0.006886333227157593, 0.0001425333321094513, 5.7461438700556755e-06, 4.3594627641141415e-07, 1.1271884432062507e-05, 8.304486982524395e-07, 2.286475501023233e-05, 0.0002517644315958023, 2.0106439478695393e-05, 2.5112181901931763e-05, 0.0006359852850437164, 0.0004934950266033411, 0.003333769738674164]",0
train_236_aug_0.jpg,"[7.453665602952242e-05, 2.5308734620921314e-05, 9.169243276119232e-05, 0.0009204251691699028, 0.00021102465689182281, 0.0001377245644107461, 0.00029586453456431627, 1.6961450455710292e-05, 0.001701420173048973, 0.001029517501592636, 0.00049614068120718, 2.8648239094763994e-05, 0.0025004148483276367, 0.004742331802845001, 5.529620102606714e-05, 0.00022003916092216969, 0.000631360337138176, 0.00011242978507652879, 0.0002818256616592407, 0.025215953588485718, 0.0069164372980594635, 5.285539373289794e-06, 0.00015899399295449257, 0.00014456640928983688, 3.180379280820489e-05, 2.1804124116897583e-05, 0.0008107740432024002, 0.00020447769202291965, 9.623123332858086e-06, 0.0006129927933216095, 0.0007303543388843536, 0.004703618586063385]",0
train_237_aug_0.jpg,"[1.3277895050123334e-05, 3.739733074326068e-06, 3.82922007702291e-05, 0.0011154362000524998, 0.0006075557321310043, 4.073441959917545e-05, 1.0670053598005325e-05, 4.014149453723803e-06, 0.0011470615863800049, 0.03012576699256897, 0.003137866035103798, 2.701039193198085e-05, 0.0005942927673459053, 0.0010791756212711334, 5.55511360289529e-06, 2.678832970559597e-05, 0.0005525052547454834, 7.965929398778826e-06, 1.8077204003930092e-05, 0.034777045249938965, 0.0003337073139846325, 4.7031790018081665e-08, 2.1640953491441905e-06, 3.0996307032182813e-07, 1.1485506547614932e-05, 2.2691019694320858e-06, 6.45131804049015e-05, 5.537323886528611e-05, 7.384989294223487e-05, 0.001288865227252245, 9.057961869984865e-05, 0.0003772228956222534]",0
train_238_aug_0.jpg,"[9.624520316720009e-05, 7.389717211481184e-07, 1.880456693470478e-05, 0.002101518213748932, 0.0002882909029722214, 8.910289034247398e-05, 3.468157956376672e-06, 1.8378232198301703e-06, 0.005330294370651245, 0.0001533031463623047, 0.002194266766309738, 1.8475286196917295e-05, 0.0017372556030750275, 0.002224177122116089, 4.264453309588134e-06, 0.0001825932413339615, 0.00026099197566509247, 1.063387026078999e-05, 0.0005445289425551891, 0.0025562047958374023, 0.00020154565572738647, 2.721069904509932e-06, 8.2594488048926e-07, 5.748181138187647e-06, 3.2196956453844905e-05, 2.602118911454454e-06, 0.00011279736645519733, 1.0705087333917618e-05, 2.5040702894330025e-05, 8.850358426570892e-06, 0.0005341800861060619, 0.0015942677855491638]",0
train_239_aug_0.jpg,"[0.0001611686311662197, 2.1075349650345743e-05, 7.373886182904243e-05, 0.00017716269940137863, 0.0006602248176932335, 4.472094587981701e-06, 7.373560220003128e-05, 1.5741679817438126e-06, 0.002798698842525482, 0.007741279900074005, 0.0019945353269577026, 6.977171869948506e-05, 0.0021761078387498856, 0.0013091787695884705, 0.0001556928618811071, 3.8547907024621964e-05, 0.0008842125535011292, 7.664726581424475e-05, 0.0009387657046318054, 0.0015282928943634033, 0.0025137271732091904, 1.8417747924104333e-05, 2.0576466340571642e-05, 5.517643876373768e-05, 7.968948921188712e-05, 8.362805237993598e-05, 8.63778404891491e-05, 0.00018830550834536552, 5.4533826187253e-05, 0.00022098422050476074, 0.0008503571152687073, 0.013342797756195068]",0
train_23_aug_0.jpg,"[3.3052521757781506e-05, 8.456860086880624e-06, 5.212053656578064e-05, 5.737459287047386e-05, 3.0180905014276505e-05, 2.381281228736043e-05, 1.5447731129825115e-05, 2.1699699573218822e-05, 0.00011098617687821388, 8.299155160784721e-05, 4.712492227554321e-05, 7.363560143858194e-06, 2.9330607503652573e-05, 0.0019763335585594177, 2.5707522581797093e-06, 1.238600816577673e-05, 0.0038682222366333008, 6.151327397674322e-05, 0.0011198334395885468, 8.80807638168335e-05, 0.0013519823551177979, 3.3337637432850897e-06, 1.0724528692662716e-05, 2.617744030430913e-05, 6.100628525018692e-06, 2.3759988835081458e-05, 2.5202753022313118e-05, 9.529641829431057e-06, 6.396352546289563e-05, 0.0010594837367534637, 0.00029371771961450577, 0.0007473230361938477]",0
train_240_aug_0.jpg,"[8.732685819268227e-05, 6.751131877535954e-06, 4.5508844777941704e-05, 0.0035968944430351257, 0.0009555118158459663, 1.86252873390913e-05, 2.174667315557599e-05, 1.1246738722547889e-06, 0.01659923791885376, 6.715301424264908e-06, 0.0023784488439559937, 3.99559794459492e-05, 0.0002892054617404938, 0.0008872263133525848, 1.9087237888015807e-05, 0.0008946079760789871, 0.00037211598828434944, 3.688412834890187e-05, 4.183256532996893e-05, 0.0063834041357040405, 0.00023229466751217842, 1.5997156879166141e-06, 1.7412094166502357e-06, 7.252892828546464e-07, 5.162323941476643e-05, 2.2431282559409738e-05, 0.00031458865851163864, 2.4081615265458822e-05, 4.39576106145978e-05, 6.149383261799812e-05, 0.0018022609874606133, 0.0005673933774232864]",0
train_241_aug_0.jpg,"[0.00037955050356686115, 1.3676180969923735e-05, 2.320494968444109e-05, 0.00017661787569522858, 0.000776426400989294, 6.0258491430431604e-05, 4.643393913283944e-05, 1.403593341819942e-05, 0.005742490291595459, 0.00011271267430856824, 0.0004302710294723511, 7.250788621604443e-05, 0.0004608212038874626, 0.0002883570268750191, 2.775268512777984e-05, 0.00024077203124761581, 0.0005131689831614494, 5.385685653891414e-06, 2.922826388385147e-05, 0.0003109686076641083, 0.00017057382501661777, 5.123147275298834e-06, 1.991765748243779e-05, 2.3933680495247245e-06, 0.00011203344911336899, 1.1120675480924547e-05, 0.0010156175121665, 0.00014356861356645823, 6.197809125296772e-05, 5.117605905979872e-05, 3.4222379326820374e-05, 0.00020109815523028374]",0
train_242_aug_0.jpg,"[0.0003428105264902115, 4.242046270519495e-05, 0.00010780175216495991, 7.632095366716385e-05, 0.0006180508062243462, 5.6613353081047535e-05, 0.0011030486784875393, 0.00011596363037824631, 0.017220616340637207, 9.316671639680862e-05, 0.00012940913438796997, 7.603131234645844e-05, 0.001269620843231678, 0.0006937719881534576, 1.707000774331391e-05, 0.00025115569587796926, 0.00031146686524152756, 1.8924474716186523e-06, 0.0002855826751329005, 0.007677838206291199, 0.0008424827829003334, 9.876654075924307e-06, 5.094046355225146e-05, 4.07171028200537e-05, 1.3277283869683743e-05, 2.7738569770008326e-06, 0.00031323544681072235, 0.0003599128685891628, 0.000333370640873909, 3.382284194231033e-05, 0.00021736789494752884, 0.004840541630983353]",0
train_243_aug_0.jpg,"[4.057073965668678e-06, 2.2470339899882674e-05, 3.034248948097229e-06, 0.00016524828970432281, 9.784451685845852e-05, 4.54574910691008e-06, 2.9242306482046843e-05, 0.00010072835721075535, 0.009259164333343506, 0.0007521091029047966, 0.0034795403480529785, 3.9632897824048996e-05, 0.0007578949443995953, 0.0007011853158473969, 5.232490366324782e-06, 2.5015149731189013e-05, 0.007281627506017685, 2.2520078346133232e-05, 8.14960221759975e-05, 0.005238369107246399, 0.00045485980808734894, 1.1314528819639236e-05, 3.3804026315920055e-06, 1.0425967047922313e-05, 4.0108527173288167e-05, 2.0365070668049157e-05, 0.00017178012058138847, 0.0005671721883118153, 0.001423349604010582, 0.0025241654366254807, 0.00035008322447538376, 0.0019563306123018265]",0
train_205_aug_0.jpg,"[0.0012729428708553314, 0.00013033871073275805, 3.874313551932573e-05, 0.0001370827667415142, 5.1001086831092834e-05, 7.580115925520658e-05, 0.00015184562653303146, 3.3967895433306694e-05, 0.006543457508087158, 2.9198359698057175e-05, 0.0001351381652057171, 5.56878512725234e-05, 0.0001605534926056862, 8.0897007137537e-05, 1.695699756965041e-05, 7.244665175676346e-05, 0.0003308858722448349, 1.4554854715242982e-05, 1.786764187272638e-05, 0.0008396953344345093, 0.0005675498396158218, 7.979624206200242e-05, 1.8505612388253212e-05, 3.4378026612102985e-05, 0.00012049637734889984, 5.222484469413757e-05, 0.0023586228489875793, 0.0001252954825758934, 0.0013338848948478699, 0.0013105124235153198, 0.002511747181415558, 0.0006104595959186554]",0
train_206_aug_0.jpg,"[0.0006649675779044628, 1.614145003259182e-05, 0.00011203403118997812, 0.0030272305011749268, 0.014511466026306152, 7.105246186256409e-05, 4.583492409437895e-05, 2.343562664464116e-05, 0.006514448672533035, 0.0014744307845830917, 0.00020645465701818466, 1.7565907910466194e-05, 0.002199992537498474, 0.005996737629175186, 6.786355515941978e-05, 0.0013204868882894516, 0.00030303699895739555, 5.900010000914335e-05, 9.762716945260763e-05, 0.0009938571602106094, 3.0860304832458496e-05, 1.1128759069833905e-05, 0.00010354956611990929, 0.00016522989608347416, 2.5542365619912744e-05, 4.337460268288851e-06, 0.000864129513502121, 4.615317448042333e-05, 6.547651719301939e-05, 0.0006889444775879383, 0.00037018489092588425, 0.00026051048189401627]",0
train_207_aug_0.jpg,"[0.00020267115905880928, 8.112416253425181e-06, 2.4567358195781708e-05, 0.0002515777014195919, 1.4575198292732239e-05, 4.4205342419445515e-05, 0.0002424835693091154, 0.00020108267199248075, 0.005610287189483643, 3.2945419661700726e-05, 0.00024880701676011086, 2.119209966622293e-06, 8.268537931144238e-05, 0.000989539548754692, 1.5354380593635142e-06, 0.00029957504011690617, 0.00037416815757751465, 2.05905525945127e-05, 1.2986711226403713e-06, 0.0020812470465898514, 0.001161184161901474, 1.9077469914918765e-06, 2.7272762963548303e-06, 6.377500540111214e-06, 1.1478899978101254e-05, 1.6595993656665087e-05, 0.0005083233118057251, 8.678820449858904e-06, 6.645778194069862e-05, 0.0029982328414916992, 5.420530214905739e-05, 1.40434131026268e-05]",0
train_208_aug_0.jpg,"[0.0005176076665520668, 1.4316028682515025e-05, 1.2585544027388096e-05, 0.00044815242290496826, 0.0003784792497754097, 0.0003262516111135483, 0.0049648284912109375, 0.0008263811469078064, 0.004377827048301697, 0.00035559292882680893, 8.083600550889969e-05, 0.00019589299336075783, 0.0010874047875404358, 0.0001115771010518074, 3.5794335417449474e-05, 2.3332424461841583e-05, 0.00010020402260124683, 2.3281289031729102e-05, 7.067545084282756e-06, 0.0042192041873931885, 0.00026602670550346375, 0.00035348511300981045, 1.242698635905981e-05, 0.0001973165199160576, 0.00034738006070256233, 2.0737294107675552e-05, 0.0010809898376464844, 0.0031345728784799576, 0.006741099059581757, 0.0065920352935791016, 0.022388026118278503, 0.00033374223858118057]",0
train_209_aug_0.jpg,"[6.318558007478714e-05, 1.4454155461862683e-05, 3.052182728424668e-05, 1.8322374671697617e-05, 0.00015328393783420324, 4.592751793097705e-06, 2.2068561520427465e-05, 5.432666512206197e-06, 0.006632864475250244, 0.00012238719500601292, 1.4959368854761124e-05, 1.2273987522348762e-05, 0.00020423764362931252, 0.0006093070842325687, 7.2970069595612586e-06, 0.000346585875377059, 0.0008348273113369942, 9.484036127105355e-06, 3.4138356568291783e-06, 0.001832498237490654, 0.00010976666817441583, 4.241283022565767e-06, 2.563977614045143e-05, 9.756782674230635e-06, 1.226027961820364e-06, 3.1956005841493607e-08, 0.00044057099148631096, 5.96512109041214e-06, 0.00014213635586202145, 0.0022046957165002823, 0.00022176001220941544, 7.133663166314363e-05]",0
train_20_aug_0.jpg,"[0.0010145977139472961, 0.002410164102911949, 0.00023363716900348663, 0.0006507225334644318, 0.00011515337973833084, 9.991135448217392e-05, 0.0001803423510864377, 0.00042349263094365597, 0.00025326572358608246, 2.87880830001086e-05, 0.0001532051246613264, 1.931146834976971e-05, 0.0001687547191977501, 0.0004742033779621124, 6.284877599682659e-06, 0.00015444890595972538, 0.003161255270242691, 2.5568646378815174e-05, 0.0002113331574946642, 0.0013554319739341736, 0.008928000926971436, 2.4116074200719595e-05, 0.00014490680769085884, 2.9845687095075846e-05, 0.0027136318385601044, 7.698335684835911e-05, 0.0025175772607326508, 0.0006140600889921188, 0.0004576900973916054, 0.0052344053983688354, 0.0006698835641145706, 0.010045185685157776]",0
train_210_aug_0.jpg,"[0.001019926741719246, 2.9402668587863445e-05, 0.00012771179899573326, 0.0011261291801929474, 0.0001116851344704628, 0.0006270641461014748, 0.0002661915495991707, 0.0008488516323268414, 0.012636329978704453, 1.592002809047699e-05, 5.0067901611328125e-05, 0.0004509170539677143, 0.000326559878885746, 0.006293550133705139, 1.2593605788424611e-05, 0.0002061445266008377, 0.008285962045192719, 1.9402301404625177e-05, 4.912310396321118e-05, 0.004147790372371674, 0.0018151700496673584, 9.656976908445358e-05, 0.0005228118970990181, 0.0008914833888411522, 0.000612359493970871, 0.0005888477899134159, 0.006359077990055084, 0.0004866793751716614, 0.002001192420721054, 0.005941793322563171, 0.01723918318748474, 0.0005279425531625748]",0
train_211_aug_0.jpg,"[0.00013636879157274961, 5.552356014959514e-07, 1.899186463560909e-05, 0.003529312089085579, 0.00010030018165707588, 0.00031651719473302364, 5.865423008799553e-05, 2.242741174995899e-06, 0.00675317645072937, 5.602469900622964e-05, 0.00032132118940353394, 5.322042852640152e-06, 0.006001293659210205, 6.223795935511589e-05, 6.645219400525093e-06, 5.82495704293251e-06, 0.000224636634811759, 5.999754648655653e-06, 1.5534169506281614e-07, 0.0018411539494991302, 2.0617851987481117e-05, 1.1289921530988067e-07, 1.9948725821450353e-05, 6.449190550483763e-06, 3.211612056475133e-05, 5.645895726047456e-06, 4.058599006384611e-05, 6.842310540378094e-07, 5.3126364946365356e-05, 0.0006777211092412472, 0.00933326780796051, 7.897871546447277e-05]",0
train_212_aug_0.jpg,"[0.0007231011986732483, 0.00010252860374748707, 2.641230821609497e-06, 0.0026683956384658813, 0.00030529312789440155, 0.0004390161484479904, 0.0009490959346294403, 0.0006635608151555061, 0.00847691297531128, 0.00017774011939764023, 0.0018311124294996262, 9.411037899553776e-05, 0.0037456005811691284, 0.0005198856815695763, 1.8422433640807867e-06, 0.00039754435420036316, 0.0013683009892702103, 2.0999432308599353e-05, 2.057550591416657e-05, 0.0028091222047805786, 2.2795982658863068e-05, 5.1518785767257214e-05, 4.519149661064148e-05, 0.0001591099426150322, 0.0004277760162949562, 0.0001138756051659584, 0.0012114159762859344, 0.000809086486697197, 0.0031942278146743774, 0.0007228106260299683, 0.010931029915809631, 0.00010275095701217651]",0
train_213_aug_0.jpg,"[2.3987144231796265e-05, 6.881484296172857e-06, 5.1507726311683655e-05, 0.008844852447509766, 0.010036103427410126, 0.000512000173330307, 3.26384324580431e-05, 4.194560460746288e-06, 0.006308719515800476, 0.0015169493854045868, 0.014048963785171509, 4.952109884470701e-05, 0.0007292479276657104, 0.0015026414766907692, 2.919207327067852e-05, 0.0007389262318611145, 0.0005182083696126938, 1.830293331295252e-05, 9.795447112992406e-06, 0.00016418099403381348, 0.0001383733469992876, 5.0029222620651126e-05, 0.00015814707148820162, 0.00025415350683033466, 9.186007082462311e-05, 0.00012318574590608478, 0.000710358377546072, 0.00020470190793275833, 1.1690426617860794e-05, 0.0010281987488269806, 3.164820373058319e-05, 0.0005271090194582939]",0
train_214_aug_0.jpg,"[0.0012229252606630325, 2.2176653146743774e-05, 0.00020299165043979883, 0.002646392211318016, 0.000439581461250782, 0.00011962512508034706, 6.941077299416065e-05, 1.3098586350679398e-05, 0.01998770236968994, 0.00045016780495643616, 0.0016962653025984764, 0.00010576227214187384, 0.0003121737390756607, 0.0012655574828386307, 1.4905090210959315e-05, 0.0006806161254644394, 0.0005922934506088495, 2.958343247883022e-05, 3.682004171423614e-05, 0.002237217500805855, 0.00020452449098229408, 2.451843465678394e-05, 0.00012174912262707949, 0.0001120144734159112, 0.0004669618792831898, 4.7981011448428035e-05, 0.0029670875519514084, 6.39595091342926e-05, 0.00026593543589115143, 0.0017481353133916855, 0.0015450920909643173, 0.0002619905862957239]",0
train_215_aug_0.jpg,"[0.00010275596287101507, 4.307032213546336e-06, 5.407689604908228e-05, 0.00010463735088706017, 2.0258594304323196e-06, 3.424167516641319e-06, 1.1273950804024935e-06, 1.2118980521336198e-05, 0.02497801184654236, 9.842216968536377e-05, 0.0008974596858024597, 2.8434093110263348e-05, 0.00012433528900146484, 0.0006531970575451851, 6.12457370152697e-06, 7.973460014909506e-05, 0.000563095323741436, 1.5881960280239582e-07, 2.5151995941996574e-05, 0.026144206523895264, 8.467119187116623e-06, 5.547994078369811e-06, 9.873401722870767e-07, 1.0295916581526399e-06, 2.627045614644885e-05, 2.135454269591719e-05, 0.0001489771530032158, 0.00016542640514671803, 0.00010170240420848131, 0.0008772145956754684, 0.0003725043497979641, 0.00039876997470855713]",0
train_216_aug_0.jpg,"[0.00012439442798495293, 1.2750315363518894e-05, 0.00014270329847931862, 0.0003419353161007166, 0.0002361892256885767, 8.004950359463692e-06, 4.815508145838976e-05, 0.00013928153202868998, 0.005295515060424805, 2.9084389097988605e-05, 0.0002328162081539631, 8.650845848023891e-05, 0.0011974838562309742, 0.00016068504191935062, 8.796429028734565e-06, 0.00010070949792861938, 0.0009633507579565048, 4.610861651599407e-06, 2.0056002540513873e-05, 0.00302143394947052, 0.00011690240353345871, 8.80805600900203e-07, 6.818867404945195e-06, 2.9251823434606194e-06, 2.0613078959286213e-05, 8.298447937704623e-06, 0.00015183258801698685, 0.00018067192286252975, 0.0005897644441574812, 0.0016882428899407387, 0.0010146461427211761, 0.0001270528882741928]",0
train_217_aug_0.jpg,"[0.00019815564155578613, 0.00013835832942277193, 0.00011293357238173485, 0.0008143521845340729, 0.000264585018157959, 0.00023978203535079956, 7.452210411429405e-05, 0.00011192739475518465, 0.02276521921157837, 0.0002402153331786394, 0.00016179215162992477, 1.743157918099314e-05, 0.0024410653859376907, 0.0020019039511680603, 3.210903378203511e-05, 8.449330925941467e-05, 0.0004900768399238586, 2.296053571626544e-05, 1.493497984483838e-05, 0.003551572561264038, 0.006499931216239929, 5.679481546394527e-06, 0.00012247450649738312, 1.8533144611865282e-05, 0.0019584521651268005, 0.00012383295688778162, 0.0025331899523735046, 0.00023288046941161156, 0.0005440572276711464, 0.0026902779936790466, 0.0014392528682947159, 0.0029466748237609863]",0
train_218_aug_0.jpg,"[0.00029762089252471924, 0.00011094426736235619, 0.00010565342381596565, 0.0009889397770166397, 0.00011146441102027893, 8.206372149288654e-05, 6.061210297048092e-05, 4.504708340391517e-05, 0.019917547702789307, 0.00048050563782453537, 0.001042097806930542, 1.776055432856083e-05, 0.004900112748146057, 0.013095259666442871, 5.801732186228037e-06, 2.7768081054091454e-05, 0.0015765149146318436, 2.5428831577301025e-05, 3.996281884610653e-05, 0.0008669048547744751, 0.005006860941648483, 6.0224265325814486e-06, 2.403112011961639e-05, 1.511978916823864e-05, 0.00013058516196906567, 2.985143510159105e-05, 0.0003197295591235161, 8.067348971962929e-05, 0.0003209472633898258, 0.001824796199798584, 0.00212296936661005, 0.0013262555003166199]",0
train_219_aug_0.jpg,"[0.00036265887320041656, 1.2320844689384103e-05, 7.447201642207801e-05, 0.0037070754915475845, 0.00019334000535309315, 0.0002715790178626776, 1.1277268640697002e-05, 7.709721103310585e-06, 0.010730147361755371, 4.90871025249362e-06, 0.0005005160346627235, 9.28599911276251e-06, 0.0003214753232896328, 0.000801007729023695, 4.277200787328184e-06, 0.00013352010864764452, 0.0005639716982841492, 2.717877214308828e-05, 1.7787955584935844e-05, 0.0017656739801168442, 0.00036778347566723824, 3.2156640372704715e-07, 4.062661901116371e-06, 9.21187165658921e-07, 8.3153136074543e-06, 6.411646609194577e-07, 9.407056495547295e-05, 6.103073246777058e-06, 1.663481816649437e-05, 0.00038592051714658737, 0.0003770701587200165, 0.0007071821019053459]",0
train_21_aug_0.jpg,"[4.552979953587055e-05, 4.723528400063515e-05, 4.612491466104984e-05, 2.2231601178646088e-05, 2.0868144929409027e-05, 7.597031071782112e-06, 7.932598236948252e-06, 7.088034180924296e-06, 0.0002010958269238472, 2.618262078613043e-05, 4.6549830585718155e-06, 1.0167714208364487e-06, 9.037228301167488e-05, 0.00084652379155159, 2.4266046239063144e-06, 7.825787179172039e-06, 9.456649422645569e-06, 2.882390981540084e-05, 5.490053445100784e-05, 0.009061694145202637, 0.013118058443069458, 2.7574351406656206e-06, 7.523875683546066e-05, 1.0157411452382803e-05, 0.00014179153367877007, 0.0001949290744960308, 0.0013913586735725403, 0.00012314878404140472, 1.5467754565179348e-05, 0.004354000091552734, 0.0006225258111953735, 5.3144991397857666e-05]",0
train_220_aug_0.jpg,"[0.00013923551887273788, 2.2130378056317568e-05, 3.3794669434428215e-05, 0.0008214609697461128, 0.00017463462427258492, 0.00031461240723729134, 1.014763256534934e-06, 6.833055522292852e-06, 0.004000604152679443, 8.268398232758045e-06, 0.00011934805661439896, 2.638201112858951e-05, 0.0009537478908896446, 0.0001975097693502903, 1.0851319530047476e-05, 0.00037438306026160717, 0.00015887431800365448, 5.993835657136515e-06, 1.0215226211585104e-06, 0.0003306437283754349, 7.526017725467682e-06, 3.7726204027421772e-06, 1.5685756807215512e-05, 1.119129592552781e-06, 1.1841417290270329e-05, 1.5413152141263708e-06, 7.5668212957680225e-06, 5.2210583817213774e-05, 7.527414709329605e-05, 8.018221706151962e-06, 0.0004675062373280525, 1.0454095900058746e-07]",0
train_221_aug_0.jpg,"[0.0007324432954192162, 1.2855511158704758e-05, 0.00018054991960525513, 0.00012082327157258987, 0.0001471005380153656, 0.00017470249440521002, 2.9819784685969353e-05, 4.7990353778004646e-05, 0.04339909553527832, 6.472517270594835e-05, 0.00020759273320436478, 7.657881360501051e-05, 0.0006587877869606018, 0.0008907001465559006, 6.652509910054505e-06, 0.000504789873957634, 0.0008932165801525116, 4.153494955971837e-06, 6.737973308190703e-07, 0.0006336569786071777, 0.0002490021288394928, 4.9825903261080384e-06, 0.0009402446448802948, 0.00018904334865510464, 6.608507828786969e-05, 0.00018062040908262134, 0.006039666011929512, 5.3235795348882675e-05, 9.757932275533676e-05, 0.027770347893238068, 0.0029747579246759415, 7.691187784075737e-05]",0
train_222_aug_0.jpg,"[1.180754043161869e-05, 2.1390333131421357e-06, 3.376184031367302e-05, 0.00011284020729362965, 1.481594517827034e-05, 4.399276804178953e-06, 1.6151287127286196e-05, 4.379937308840454e-06, 0.0013460516929626465, 2.2775144316256046e-05, 0.000547763891518116, 1.378706656396389e-06, 3.363005816936493e-05, 7.924158126115799e-06, 7.0543610490858555e-06, 0.00019487179815769196, 0.00017177965492010117, 2.2740568965673447e-06, 1.8437422113493085e-05, 0.0013844296336174011, 0.00019094673916697502, 2.903339918702841e-06, 6.938716978766024e-07, 4.159079253440723e-06, 3.1941861379891634e-05, 2.0950446923961863e-06, 1.0812655091285706e-05, 6.068905349820852e-06, 8.189317304641008e-05, 8.637947030365467e-05, 7.054721936583519e-05, 1.8151476979255676e-06]",0
train_223_aug_0.jpg,"[9.955838322639465e-06, 8.168711792677641e-05, 0.00021344050765037537, 0.0006180489435791969, 0.0002910229377448559, 3.217888297513127e-05, 0.0002227979712188244, 4.888605326414108e-05, 0.007165431976318359, 1.7581332940608263e-05, 0.00038098404183983803, 0.00013328611385077238, 1.9203871488571167e-06, 0.0006550396792590618, 6.487587234005332e-05, 0.0003515603020787239, 6.802380084991455e-05, 1.560227246955037e-05, 8.287723176181316e-06, 0.0014995187520980835, 0.0006460784934461117, 1.2143427738919854e-06, 7.188343442976475e-05, 2.2496096789836884e-05, 0.0008059574756771326, 0.0002747088437899947, 0.0032042600214481354, 0.000521765323355794, 0.004228044301271439, 0.0007339250296354294, 0.003217717632651329, 0.0034629423171281815]",0
